

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
2289.711  000.292  000.292: require('config.ProjectManagement.auto_session')
2294.718  007.442  005.379: require('ds_omega.layers.ProjectManagement.auto_session')
2299.149  002.063  002.063: require('mason-core.path')
2305.747  002.454  002.454: require('mason-core.functional')
2310.194  002.126  002.126: require('mason-core.functional.data')
2310.207  004.398  002.272: require('mason-core.functional.function')
2312.815  002.549  002.549: require('mason-core.functional.relation')
2315.479  002.647  002.647: require('mason-core.functional.logic')
2315.511  016.350  004.303: require('mason-core.platform')
2318.145  002.628  002.628: require('mason.settings')
2318.156  023.240  002.199: require('mason')
2318.376  000.192  000.192: require('config.Lsp.mason')
2330.409  002.463  002.463: require('mason-core.functional.list')
2332.884  002.459  002.459: require('mason-core.functional.string')
2332.970  007.489  002.567: require('mason.api.command')
2336.432  003.445  003.445: require('mason-registry.sources')
2336.452  041.717  007.351: require('ds_omega.layers.Lsp.mason')
2350.865  003.332  003.332: require('nvim-surround.input')
2356.752  005.872  005.872: require('nvim-surround.functional')
2356.780  012.867  003.664: require('nvim-surround.config')
2356.790  016.471  003.604: require('nvim-surround.buffer')
2360.153  003.357  003.357: require('nvim-surround.cache')
2363.410  003.244  003.244: require('nvim-surround.utils')
2363.425  026.727  003.655: require('nvim-surround')
2363.617  000.182  000.182: require('config.Editing.surround')
2369.452  032.991  006.081: require('ds_omega.layers.Editing.surround')
2380.441  005.245  005.245: require('winshift.utils')
2387.611  007.156  007.156: require('winshift.config')
2393.173  005.547  005.547: require('winshift.lib')
2393.186  023.206  005.258: require('winshift')
2393.394  000.199  000.199: require('config.WindowManagement.winshift')
2404.743  006.488  006.488: require('winshift.colors')
2404.953  035.483  005.591: require('ds_omega.layers.WindowManagement.winshift')
2415.457  002.393  002.393: require('mind.notify')
2415.472  004.851  002.458: require('mind.data')
2418.030  002.552  002.552: require('mind.indexing')
2420.904  002.862  002.862: require('mind.keymap')
2423.766  002.848  002.848: require('mind.node')
2426.322  002.545  002.545: require('mind.ui')
2426.349  018.621  002.963: require('mind.commands')
2428.758  002.403  002.403: require('mind.highlight')
2431.202  002.432  002.432: require('mind.state')
2431.216  026.066  002.610: require('mind')
2431.384  000.159  000.159: require('config.ProjectManagement.mind')
2441.063  002.592  002.592: require('mind.defaults')
2441.379  036.416  007.598: require('ds_omega.layers.ProjectManagement.mind')
2445.724  000.938  000.938: require('dial.util')
2445.736  001.837  000.899: require('dial.augend.common')
2445.744  002.865  001.028: require('dial.augend.case')
2446.930  001.181  001.181: require('dial.augend.constant')
2448.823  001.882  001.882: require('dial.augend.date')
2449.804  000.970  000.970: require('dial.augend.hexcolor')
2450.992  001.178  001.178: require('dial.augend.integer')
2454.240  003.238  003.238: require('dial.augend.semver')
2455.378  001.122  001.122: require('dial.augend.user')
2456.522  001.132  001.132: require('dial.augend.paren')
2457.458  000.926  000.926: require('dial.augend.misc')
2457.468  015.495  001.000: require('dial.augend')
2457.475  015.674  000.180: require('config.Editing.dial.settings')
2460.789  000.998  000.998: require('dial.config')
2461.769  000.970  000.970: require('dial.handle')
2461.782  003.109  001.141: require('dial.command')
2461.789  004.054  000.945: require('dial.map')
2461.803  004.322  000.268: require('config.Editing.dial.keymappings')
2461.808  020.215  000.219: require('config.Editing.dial')
2462.046  020.655  000.441: require('ds_omega.layers.Editing.dial')
2472.722  006.186  006.186: require('substitute.utils')
2477.682  004.946  004.946: require('substitute.config')
2477.699  015.482  004.351: require('substitute')
2478.055  000.140  000.140: require('config.Editing.substitute.settings')
2482.859  004.620  004.620: require('substitute.range')
2482.872  004.807  000.187: require('config.Editing.substitute.keymappings')
2482.877  005.169  000.221: require('config.Editing.substitute')
2483.134  021.077  000.426: require('ds_omega.layers.Editing.substitute')
2489.159  003.057  003.057: require('neogit.config')
2500.468  002.879  002.879: require('neogit.lib.notification')
2504.061  003.579  003.579: require('neogit.logger')
2512.520  002.711  002.711: require('neogit.lib.mappings_manager')
2523.903  003.041  003.041: require('neogit.lib.util')
2523.919  008.598  005.557: require('neogit.lib.ui.component')
2523.949  011.417  002.819: require('neogit.lib.ui')
2526.704  002.741  002.741: require('neogit.lib.uv')
2526.716  019.699  002.831: require('neogit.lib.buffer')
2526.727  022.652  002.953: require('neogit.process')
2526.799  032.187  003.076: require('neogit.lib.git.cli')
2532.444  002.702  002.702: require('neogit.lib.git.stash')
2535.799  003.344  003.344: require('neogit.lib.collection')
2535.826  008.959  002.913: require('neogit.lib.git.status')
2545.207  003.071  003.071: require('neogit.lib.md5')
2545.224  006.200  003.129: require('neogit.lib.git.diff')
2545.231  009.396  003.197: require('neogit.lib.git.log')
2550.696  002.742  002.742: require('neogit.lib.input')
2550.717  005.481  002.739: require('neogit.lib.git.branch')
2561.215  002.804  002.804: require('neogit.lib.rpc')
2561.230  005.456  002.652: require('neogit.client')
2561.243  010.520  005.064: require('neogit.lib.git.rebase')
2561.249  069.311  002.769: require('neogit.lib.git')
2571.331  004.206  004.206: require('neogit.lib.state')
2571.350  007.015  002.809: require('neogit.lib.popup.builder')
2574.383  003.027  003.027: require('neogit.buffers.common')
2577.732  003.330  003.330: require('neogit.lib.popup.lib')
2577.745  016.491  003.120: require('neogit.lib.popup')
2577.752  088.578  002.775: require('neogit.lib')
2580.544  002.787  002.787: require('neogit.lib.signs')
2588.389  005.007  005.007: require('neogit.lib.color')
2588.407  007.828  002.821: require('neogit.lib.hl')
2594.925  002.997  002.997: require('neogit.buffers.git_command_history')
2600.267  002.616  002.616: require('neogit.buffers.commit_view.parsing')
2604.119  003.841  003.841: require('neogit.buffers.commit_view.ui')
2604.136  009.197  002.740: require('neogit.buffers.commit_view')
2609.501  002.643  002.643: require('neogit.lib.git.pull')
2612.359  002.846  002.846: require('neogit.lib.git.push')
2612.373  008.229  002.739: require('neogit.lib.git.repository')
2615.242  002.863  002.863: require('neogit.lib.functional')
2617.999  002.745  002.745: require('neogit.lib.line_buffer')
2622.909  004.899  004.899: require('neogit.lib.fs')
2623.035  034.622  003.694: require('neogit.status')
2628.449  002.675  002.675: require('neogit.popups.commit')
2637.579  003.807  003.807: require('neogit.buffers.log_view.ui')
2637.595  006.599  002.792: require('neogit.buffers.log_view')
2637.611  009.149  002.550: require('neogit.popups.log')
2640.440  002.824  002.824: require('neogit.popups.push')
2643.659  003.209  003.209: require('neogit.popups.pull')
2646.286  002.614  002.614: require('neogit.popups.stash')
2649.204  002.908  002.908: require('neogit.popups.help')
2649.217  026.172  002.793: require('neogit.popups')
2673.322  190.177  027.133: require('ds_omega.layers.Git.neogit')
2675.619  002.063  002.063: require('lsp-format')
2675.823  000.189  000.189: require('config.Lsp.lsp_format')
2680.800  007.462  005.211: require('ds_omega.layers.Lsp.lsp_format')
2688.650  004.357  004.357: require('luasnip.loaders.util')
2700.877  002.252  002.252: require('luasnip.nodes.util')
2704.771  003.880  003.880: require('luasnip.util.events')
2704.811  008.606  002.474: require('luasnip.nodes.node')
2707.213  002.395  002.395: require('luasnip.nodes.insertNode')
2709.360  002.138  002.138: require('luasnip.nodes.textNode')
2711.510  002.139  002.139: require('luasnip.util.mark')
2713.884  002.363  002.363: require('luasnip.util.pattern_tokenizer')
2716.149  002.254  002.254: require('luasnip.util.dict')
2716.241  023.061  003.167: require('luasnip.nodes.snippet')
2726.757  002.398  002.398: require('luasnip.util.parser.neovim_ast')
2728.801  002.030  002.030: require('luasnip.util.str')
2748.804  002.028  002.028: require('luasnip.util.directed_graph')
2748.822  029.980  023.524: require('luasnip.util.parser.ast_utils')
2751.052  002.223  002.223: require('luasnip.nodes.functionNode')
2754.134  003.072  003.072: require('luasnip.nodes.choiceNode')
2756.694  002.530  002.530: require('luasnip.nodes.dynamicNode')
2758.706  001.998  001.998: require('luasnip.util.functions')
2758.723  042.474  002.671: require('luasnip.util.parser.ast_parser')
2760.960  002.231  002.231: require('luasnip.util.parser.neovim_parser')
2760.979  070.121  002.356: require('luasnip.util.parser')
2760.988  072.324  002.203: require('luasnip.nodes.snippetProxy')
2761.064  079.325  002.643: require('luasnip.loaders.from_snipmate')
2784.178  002.395  002.395: require('luasnip.loaders.from_lua')
2791.424  110.612  028.893: require('config.luasnip')
2791.871  000.168  000.168: require('config.Editing.autopairs')
2800.179  003.417  003.417: require('nvim-autopairs.fastwrap')
2802.288  010.848  007.263: require('ds_omega.layers.Editing.autopairs')
2811.521  004.413  004.413: require('range-highlight.helper')
2812.190  000.654  000.654: require('cmd-parser')
2812.204  009.446  004.379: require('range-highlight')
2812.399  000.185  000.185: require('config.Highlighting.range_highlight')
2817.386  015.081  005.450: require('ds_omega.layers.Highlighting.range_highlight')
2850.798  005.318  005.318: require('treesj.langs.default_preset')
2851.052  010.909  005.590: require('treesj.langs.utils')
2851.171  016.953  006.044: require('treesj.langs.javascript')
2858.795  007.616  007.616: require('treesj.langs.typescript')
2864.675  005.864  005.864: require('treesj.langs.lua')
2870.752  006.061  006.061: require('treesj.langs.html')
2876.191  005.425  005.425: require('treesj.langs.json')
2881.423  005.217  005.217: require('treesj.langs.jsonc')
2888.514  007.077  007.077: require('treesj.langs.vue')
2893.639  005.110  005.110: require('treesj.langs.css')
2898.907  005.254  005.254: require('treesj.langs.scss')
2905.529  006.607  006.607: require('treesj.langs.tsx')
2911.406  005.863  005.863: require('treesj.langs.php')
2916.782  005.362  005.362: require('treesj.langs.ruby')
2922.588  005.792  005.792: require('treesj.langs.go')
2927.890  005.286  005.286: require('treesj.langs.java')
2933.134  005.230  005.230: require('treesj.langs.pug')
2939.779  006.633  006.633: require('treesj.langs.svelte')
2945.211  005.417  005.417: require('treesj.langs.rust')
2950.596  005.370  005.370: require('treesj.langs.python')
2958.293  007.680  007.680: require('treesj.langs.r')
2969.526  006.002  006.002: require('treesj.langs.c')
2969.557  011.248  005.247: require('treesj.langs.cpp')
2975.506  005.557  005.557: require('treesj.langs.toml')
2980.844  005.322  005.322: require('treesj.langs.yaml')
2986.699  005.841  005.841: require('treesj.langs.nix')
2991.765  005.043  005.043: require('treesj.langs.kotlin')
2991.780  162.245  005.416: require('treesj.langs')
2996.407  171.971  009.726: require('treesj.settings')
2996.423  178.810  006.839: require('treesj')
2996.891  000.140  000.140: require('config.Editing.treesj.settings')
2997.044  000.143  000.143: require('config.Editing.treesj.keymappings')
2997.052  000.620  000.337: require('config.Editing.treesj')
3001.841  184.439  005.009: require('ds_omega.layers.Editing.treesj')
3008.276  001.126  001.126: require('dirbuf.config')
3008.307  002.326  001.200: require('dirbuf.fs')
3008.316  003.435  001.109: require('dirbuf.buffer')
3009.391  001.069  001.069: require('dirbuf.planner')
3009.406  006.119  001.615: require('dirbuf')
3009.646  000.231  000.231: require('config.Navigation.dirbuf')
3015.097  012.284  005.934: require('ds_omega.layers.Navigation.dirbuf')
3027.215  002.914  002.914: require('neo-tree.log')
3027.258  009.131  006.217: require('neo-tree.utils')
3039.128  005.070  005.070: require('nui.object')
3045.368  003.274  003.274: require('nui.utils')
3045.434  006.291  003.017: require('nui.text')
3045.449  014.431  003.071: require('nui.line')
3055.740  006.428  006.428: require('nui.tree.util')
3055.771  010.317  003.889: require('nui.tree')
3062.294  003.059  003.059: require('nui.utils.buf_storage')
3066.043  003.734  003.734: require('nui.utils.autocmd')
3069.917  003.860  003.860: require('nui.utils.keymap')
3076.268  003.190  003.190: require('nui.layout.utils')
3076.285  006.351  003.161: require('nui.split.utils')
3076.309  020.532  003.529: require('nui.split')
3083.169  003.369  003.369: require('nui.popup.border')
3083.197  006.881  003.513: require('nui.popup')
3087.964  004.761  004.761: require('neo-tree.ui.highlights')
3093.461  002.878  002.878: require('nui.input')
3093.476  005.497  002.619: require('neo-tree.ui.popups')
3099.344  002.806  002.806: require('neo-tree.events.queue')
3099.361  005.818  003.012: require('neo-tree.events')
3099.384  072.120  003.882: require('neo-tree.ui.renderer')
3109.868  002.951  002.951: require('neo-tree.sources.filesystem.lib.filter_external')
3122.294  006.763  006.763: require('plenary.iterators')
3122.316  009.549  002.786: require('neo-tree.sources.common.file-nesting')
3130.064  002.485  002.485: require('neo-tree.git.utils')
3130.081  005.079  002.595: require('neo-tree.git.status')
3132.878  002.791  002.791: require('neo-tree.git.ignored')
3132.894  010.570  002.700: require('neo-tree.git')
3132.902  023.020  002.901: require('neo-tree.sources.common.file-items')
3136.858  003.950  003.950: require('neo-tree.sources.filesystem.lib.fs_watch')
3136.886  033.541  003.620: require('neo-tree.sources.filesystem.lib.fs_scan')
3139.818  002.926  002.926: require('neo-tree.ui.inputs')
3139.849  040.459  003.992: require('neo-tree.sources.manager')
3145.854  002.719  002.719: require('neo-tree.defaults')
3148.520  002.652  002.652: require('neo-tree.setup.mapping-helper')
3159.243  002.945  002.945: require('neo-tree.command.parser')
3162.035  002.776  002.776: require('neo-tree.command.completion')
3162.047  010.958  005.237: require('neo-tree.command')
3162.054  013.520  002.561: require('neo-tree.setup.netrw')
3162.062  022.206  003.316: require('neo-tree.setup')
3162.072  146.700  002.784: require('neo-tree')
3162.411  000.331  000.331: require('config.Navigation.neo_tree')
3170.823  003.414  003.414: require('neo-tree.setup.deprecations')
3177.704  002.849  002.849: require('neo-tree.sources.filesystem.lib.globtopattern')
3177.720  006.215  003.366: require('neo-tree.sources.filesystem')
3189.246  008.564  008.564: require('neo-tree.sources.buffers.lib.items')
3189.264  011.533  002.968: require('neo-tree.sources.buffers')
3194.880  002.729  002.729: require('neo-tree.sources.git_status.lib.items')
3194.896  005.618  002.889: require('neo-tree.sources.git_status')
3204.859  004.029  004.029: require('neo-tree.sources.common.container')
3204.915  007.082  003.052: require('neo-tree.sources.common.components')
3204.948  009.763  002.681: require('neo-tree.sources.git_status.components')
3217.956  004.021  004.021: require('plenary')
3217.976  007.081  003.060: require('neo-tree.sources.filesystem.lib.fs_actions')
3225.387  007.403  007.403: require('neo-tree.sources.common.help')
3228.492  003.090  003.090: require('neo-tree.sources.common.preview')
3228.519  020.845  003.271: require('neo-tree.sources.common.commands')
3228.668  023.707  002.862: require('neo-tree.sources.git_status.commands')
3231.616  002.749  002.749: require('neo-tree.sources.buffers.components')
3234.307  002.679  002.679: require('neo-tree.sources.buffers.commands')
3238.456  004.038  004.038: require('neo-tree.sources.filesystem.components')
3243.988  002.673  002.673: require('neo-tree.sources.filesystem.lib.filter')
3244.035  005.563  002.890: require('neo-tree.sources.filesystem.commands')
3245.278  230.161  007.849: require('ds_omega.layers.Navigation.neo_tree')
3247.326  001.808  001.808: require('lspsaga')
3247.531  000.192  000.192: require('config.Lsp.lspsaga')
3256.287  002.089  002.089: require('lspsaga.highlight')
3258.360  001.891  001.891: require('lspsaga.lspkind')
3261.534  002.030  002.030: require('lspsaga.lightbulb')
3269.419  002.836  002.836: require('lspsaga.window')
3272.154  002.712  002.712: require('lspsaga.libs')
3272.179  007.892  002.344: require('lspsaga.codeaction')
3272.201  010.518  002.626: require('lspsaga.diagnostic')
3272.249  026.959  008.431: require('ds_omega.layers.Lsp.lspsaga')
3277.173  004.734  004.734: require('true-zen')
3277.607  000.214  000.214: require('config.Workspace.true_zen.settings')
3277.802  000.183  000.183: require('config.Workspace.true_zen.keymappings')
3277.811  000.622  000.225: require('config.Workspace.true_zen')
3282.994  004.980  004.980: require('true-zen.config')
3283.172  010.912  000.576: require('ds_omega.layers.Workspace.true_zen')
3293.046  005.544  005.544: require('vim.ui')
3293.062  008.632  003.088: require('dressing.patch')
3293.070  009.624  000.992: require('dressing')
3293.336  000.254  000.254: require('config.Ui.dressing')
3300.025  001.863  001.863: require('dressing.config')
3300.150  016.906  005.164: require('ds_omega.layers.Ui.dressing')
3306.767  006.389  006.389: require('illuminate')
3307.005  000.220  000.220: require('config.Lsp.illuminate')
3312.391  005.375  005.375: require('illuminate.config')
3312.426  012.265  000.280: require('ds_omega.layers.Lsp.illuminate')
3316.468  003.701  003.701: require('ufo')
3316.772  000.252  000.252: require('ds_omega.layers.Ui.ufo.get_customized_selector')
3316.977  000.193  000.193: require('ds_omega.layers.Ui.ufo.fold_virt_text_handler')
3326.736  003.808  003.808: require('ufo.utils')
3340.993  004.912  004.912: require('promise-async.utils')
3345.381  004.371  004.371: require('promise-async.error')
3349.422  004.022  004.022: require('promise-async.loop')
3349.443  018.718  005.414: require('promise')
3355.812  006.364  006.364: require('ufo.lib.log')
3355.829  029.080  003.997: require('ufo.provider')
3363.254  003.604  003.604: require('ufo.config')
3372.424  005.308  005.308: require('promise-async.compat')
3372.443  009.175  003.867: require('async')
3380.296  003.828  003.828: require('ufo.lib.disposable')
3380.314  007.864  004.037: require('ufo.lib.event')
3394.722  004.129  004.129: require('ufo.model.buffer')
3398.425  003.687  003.687: require('ufo.model.foldedline')
3398.444  014.010  006.194: require('ufo.model.foldbuffer')
3402.993  004.543  004.543: require('ufo.bufmanager')
3411.924  004.458  004.458: require('ufo.wffi')
3411.939  008.927  004.469: require('ufo.fold.driver')
3411.947  031.627  004.148: require('ufo.fold.manager')
3416.241  004.281  004.281: require('ufo.lib.debounce')
3416.269  060.434  003.883: require('ufo.fold')
3431.371  004.028  004.028: require('ufo.highlight')
3438.084  006.700  006.700: require('ufo.render.extmark')
3447.965  005.953  005.953: require('vim.treesitter.highlighter')
3447.978  009.877  003.924: require('ufo.render.treesitter')
3452.136  004.151  004.151: require('ufo.render.match')
3452.159  030.185  005.428: require('ufo.render')
3452.171  035.895  005.711: require('ufo.decorator')
3461.409  004.325  004.325: require('ufo.preview.floatwin')
3465.489  004.065  004.065: require('ufo.preview.scrollbar')
3471.023  005.521  005.521: require('ufo.preview.winbar')
3475.377  004.338  004.338: require('ufo.preview.keymap')
3475.403  023.225  004.977: require('ufo.preview')
3475.417  158.430  005.988: require('ufo.main')
3475.925  163.488  000.912: require('ds_omega.layers.Ui.ufo')
3494.151  005.092  005.092: require('telescope._extensions.file_browser.utils')
3494.258  012.965  007.873: require('telescope._extensions.file_browser.actions')
3510.806  005.189  005.189: require('telescope._extensions.file_browser.git')
3510.833  011.370  006.181: require('telescope._extensions.file_browser.make_entry')
3542.871  048.605  037.235: require('telescope._extensions.file_browser.finders')
3548.341  005.453  005.453: require('telescope._extensions.file_browser.picker')
3555.491  007.136  007.136: require('telescope._extensions.file_browser.config')
3555.508  079.366  005.207: require('telescope._extensions.file_browser')
3555.564  079.627  000.261: require('ds_omega.layers.Navigation.telescope_file_browser')
3561.060  005.488  005.488: require('packer.load')
3564.447  000.159  000.159: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\dashboard-nvim\plugin\dashboard.lua
3626.383  008.380  008.380: require('incline.config.transform')
3626.404  014.309  005.929: require('incline.config.schema')
3632.383  005.972  005.972: require('incline.config.validate')
3632.517  026.109  005.828: require('incline.config')
3645.257  005.800  005.800: require('incline.util')
3650.843  005.572  005.572: require('incline.debounce')
3671.421  006.565  006.565: require('incline.highlight')
3671.447  012.648  006.082: require('incline.winline')
3671.455  020.599  007.951: require('incline.tabpage')
3671.532  039.006  007.035: require('incline.manager')
3671.541  076.215  011.100: require('incline')
3672.229  000.188  000.188: require('config.utils.format_buf_name')
3672.240  000.415  000.227: require('config.utils')
3672.247  000.693  000.279: require('config.Workspace.incline')
3678.367  111.025  034.116: require('ds_omega.layers.Workspace.incline')
3724.613  003.082  003.082: require('mason-core.log')
3724.629  015.035  011.954: require('mason-lspconfig')
3741.850  005.538  005.538: require('mason-lspconfig.settings')
3747.520  005.646  005.646: require('mason-lspconfig.lspconfig_hook')
3768.251  003.039  003.039: require('mason-core.optional')
3772.213  003.944  003.944: require('mason-core.async')
3775.054  002.825  002.825: require('mason-core.notify')
3777.372  002.299  002.299: require('mason-core.functional.number')
3777.434  017.861  005.752: require('mason-lspconfig.api.command')
3777.441  096.613  052.534: require('ds_omega.layers.Lsp.mason_lspconfig')
3782.447  000.111  000.111: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\twilight.nvim\plugin\twilight.vim
3900.872  006.380  006.380: require('twilight.util')
3900.910  017.001  010.621: require('twilight.config')
3900.925  024.248  007.247: require('twilight.view')
3900.936  059.783  035.535: require('twilight')
3901.142  000.198  000.198: require('config.Workspace.twilight')
3909.045  125.065  065.084: require('ds_omega.layers.Workspace.twilight')
3930.981  000.458  000.458: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\nvim-lspconfig\plugin\lspconfig.lua
3986.024  006.816  006.816: require('lspconfig.util')
3986.041  012.867  006.052: require('lspconfig.configs')
3986.049  024.131  011.264: require('lspconfig')
3986.686  000.280  000.280: require('config.lsp.server_configurations.lua_ls')
3986.887  000.184  000.184: require('config.lsp.server_configurations.pyright')
3999.385  005.795  005.795: require('cmp_nvim_lsp.source')
3999.401  011.667  005.873: require('cmp_nvim_lsp')
3999.412  012.033  000.365: require('ds_omega.layers.Lsp.handlers.capabilities')
3999.914  000.287  000.287: require('ds_omega.layers.Lsp.handlers.setup_lsp_keymappings')
4000.091  000.167  000.167: require('ds_omega.layers.Lsp.handlers.setup_symbol_highlight_under_cursor')
4000.296  000.196  000.196: require('ds_omega.layers.Lsp.handlers.filter_diagnostics_by_severity')
4000.305  000.886  000.235: require('ds_omega.layers.Lsp.handlers.on_attach')
4000.466  000.156  000.156: require('ds_omega.layers.Lsp.handlers.disable_formatting')
4000.630  000.156  000.156: require('ds_omega.layers.Lsp.handlers.auto_format_on_save')
4000.639  013.519  000.289: require('ds_omega.layers.Lsp.handlers')
4000.645  013.748  000.229: require('config.lsp.server_configurations.tsserver')
4000.794  000.142  000.142: require('config.lsp.server_configurations.cssls')
4000.941  000.138  000.138: require('config.lsp.server_configurations.html')
4001.104  000.153  000.153: require('config.lsp.server_configurations.eslint')
4001.249  000.137  000.137: require('config.lsp.server_configurations.jsonls')
4001.401  000.143  000.143: require('config.lsp.server_configurations.texlab')
4001.540  000.131  000.131: require('config.lsp.server_configurations.gopls')
4001.696  000.143  000.143: require('config.lsp.server_configurations.r_language_server')
4001.704  015.649  000.449: require('config.Lsp.server_configurations')
4001.994  000.284  000.284: require('config.Lsp.server_configurations.default')
4008.171  006.110  006.110: require('lspconfig.server_configurations.cssls')
4043.667  035.237  035.237: require('lspconfig.server_configurations.eslint')
4049.650  005.635  005.635: require('lspconfig.server_configurations.jsonls')
4059.364  009.498  009.498: require('lspconfig.server_configurations.pyright')
4065.876  006.138  006.138: require('lspconfig.server_configurations.lua_ls')
4073.298  007.280  007.280: require('lspconfig.server_configurations.tsserver')
4080.157  006.656  006.656: require('lspconfig.server_configurations.texlab')
4088.692  008.299  008.299: require('lspconfig.server_configurations.gopls')
4094.900  006.053  006.053: require('lspconfig.server_configurations.r_language_server')
4101.193  006.030  006.030: require('lspconfig.server_configurations.html')
4101.325  169.782  032.781: require('ds_omega.layers.Lsp.lsp')
4108.105  3633.604  048.514: require('packer_compiled')
4108.117  3731.253  005.984: require('plugins')
4108.122  3998.936  013.092: require('init')
4142.615  000.127  000.127: sourcing C:\Users\ds13\AppData\Local\nvim\abbreviations.vim
4142.749  4062.146  051.554: sourcing C:\Users\ds13\AppData\Local\nvim\init.vim
4142.767  046.660: sourcing vimrc file(s)
4148.900  000.208  000.208: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\syntax\synload.vim
4149.453  006.287  006.079: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\syntax\syntax.vim
4181.976  000.098  000.098: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\twilight.nvim\plugin\twilight.vim
4195.024  000.733  000.733: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\gzip.vim
4195.534  000.059  000.059: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\health.vim
4199.741  000.603  000.603: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\pack\dist\opt\matchit\plugin\matchit.vim
4200.759  004.676  004.073: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\matchit.vim
4201.475  000.323  000.323: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\matchparen.vim
4203.963  001.921  001.921: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\netrwPlugin.vim
4205.369  000.038  000.038: sourcing C:\Users\ds13\AppData\Local\nvim-data/rplugin.vim
4205.401  000.871  000.833: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\rplugin.vim
4206.025  000.167  000.167: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\shada.vim
4206.519  000.072  000.072: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\spellfile.vim
4207.215  000.253  000.253: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\tarPlugin.vim
4207.926  000.219  000.219: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\tohtml.vim
4208.478  000.077  000.077: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\tutor.vim
4209.188  000.272  000.272: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\zipPlugin.vim
4210.664  000.049  000.049: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\pack\dist\opt\matchit\plugin\matchit.vim
4212.245  000.250  000.250: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\nvim-lspconfig\plugin\lspconfig.lua
4214.369  000.117  000.117: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\dashboard-nvim\plugin\dashboard.lua
4226.384  000.218  000.218: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\editorconfig.lua
4227.004  000.211  000.211: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\man.lua
4227.581  000.161  000.161: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\plugin\nvim.lua
4228.479  068.680: loading rtp plugins
4247.528  000.169  000.169: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\auto-save.nvim\plugin\auto-save.lua
4248.922  000.406  000.406: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\auto-session\plugin\auto-session.vim
4301.706  050.630  050.630: require('bufdelete')
4301.718  050.742  000.113: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\bufdelete.nvim\plugin\bufdelete.lua
4306.503  000.935  000.935: require('conjure.aniseed.autoload')
4306.538  001.846  000.910: require('conjure.main')
4309.232  000.971  000.971: require('conjure.aniseed.deps.nvim')
4309.244  001.761  000.791: require('conjure.aniseed.nvim')
4310.033  000.781  000.781: require('conjure.aniseed.string')
4311.160  001.116  001.116: require('conjure.aniseed.core')
4311.217  004.662  001.003: require('conjure.mapping')
4423.510  112.285  112.285: require('conjure.config')
4424.360  000.745  000.745: require('conjure.bridge')
4424.549  119.937  000.399: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\conjure\plugin\conjure.vim
4427.114  000.470  000.470: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\dial.nvim\plugin\dial.vim
4429.234  000.209  000.209: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\diffview.nvim\plugin\diffview.lua
4431.088  000.352  000.352: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\dirbuf.nvim\plugin\dirbuf.vim
